city,state,lat,lon
Annada,MO,39.257008,-90.82317
Annandale,MN,45.246631,-94.11692
Annandale,NJ,40.624538,-74.89118
Annandale,VA,38.830345,-77.21387
Annandale On Hudson,NY,42.035434,-73.909234
Annapolis,CA,38.717819,-123.32757
Annapolis,IL,39.138761,-87.83769
Annapolis,MD,38.98788725,-76.5288195
Annapolis,MO,37.383001,-90.6596
Annapolis Junction,MD,39.127708,-76.7923
Annawan,IL,41.412944,-89.92236
Annemanie,AL,32.048079,-87.26226
Anniston,AL,33.68839775,-85.81362825
Anniston,MO,36.824596,-89.32516
Annona,TX,33.530829,-94.90585
Annville,KY,37.29409,-83.9759
Annville,PA,40.347757,-76.53498
Anoka,MN,45.247509,-93.418
Anselmo,NE,41.726833,-99.82976
Ansley,NE,41.296709,-99.38123
Anson,ME,44.78029,-69.93424
Anson,TX,32.754555,-99.89507
Ansonia,CT,41.34269,-73.07446
Ansonia,OH,40.215278,-84.6477
Ansonville,NC,35.104652,-80.10965
Ansted,WV,38.138419,-81.10403
Antelope,CA,38.716874,-121.3698
Antelope,MT,48.695994,-104.35503
Antelope,OR,44.904051,-120.67244
Antes Fort,PA,41.186545,-77.218368
Anthem,AZ,33.831866,-112.06339
Anthon,IA,42.378152,-95.90784
Anthony,FL,29.315961,-82.10092
Anthony,KS,37.144088000000004,-98.038570000000007
Anthony,NM,32.013822,-106.5443
Anthony,TX,31.977553,-106.60469
Antigo,WI,45.121666,-89.13388
Antimony,UT,38.070706,-111.97354
Antioch,CA,37.956211499999995,-121.76299449999999
Antioch,IL,42.46617,-88.09995
Antioch,TN,36.1128355,-86.76516
Antler,ND,48.94424,-101.28912
Antlers,OK,34.229335,-95.61603
Antoine,AR,34.033062,-93.42614
Anton,CO,39.727493,-103.10362
Anton,TX,33.823216,-102.16413
Anton Chico,NM,35.203048,-105.15426
Antonito,CO,37.086403,-106.08325
Antrim,NH,43.060424,-71.95068
Antwerp,NY,44.243007,-75.60331
Antwerp,OH,41.18312,-84.73533
Anvik,AK,62.632905,-160.21336
Anza,CA,33.55055,-116.67362
Apache,OK,34.894964,-98.38697
Apache Junction,AZ,33.352012875,-111.49932375
Apalachicola,FL,29.732148000000002,-85.02549350000001
Apalachin,NY,42.059433,-76.14733
Apex,NC,35.7090295,-78.823588
Apison,TN,35.017404,-85.01322
Aplington,IA,42.606337,-92.8988
Apollo,PA,40.560849,-79.57544
Apollo Beach,FL,27.771988,-82.41078
Apopka,FL,28.645968666666665,-81.42919933333333
Appalachia,VA,36.919476,-82.78974
Apple Creek,OH,40.739199,-81.80457
Apple Grove,WV,38.669561,-82.12662
Apple River,IL,42.472458,-90.12098
Apple Springs,TX,31.243006,-94.96448
Apple Valley,CA,34.4932905,-117.184755
Applegate,CA,38.995732,-120.99703
Applegate,MI,43.357999,-82.65433
Appleton,MN,45.228278,-96.00539
Appleton,NY,43.318768,-78.63328
Appleton,WA,45.844123,-121.29141
Appleton,WI,44.32410633333333,-88.42420766666666
Appleton City,MO,38.171591,-94.02233
Appling,GA,33.620669,-82.30514
Appomattox,VA,37.374688,-78.80585
Aptos,CA,37.0161515,-121.921909
Apulia Station,NY,42.823968,-76.062425
Aquasco,MD,38.564649,-76.69229
Aquashicola,PA,40.811206,-75.59136
Aquebogue,NY,40.922326,-72.637078
Aquilla,TX,31.824495,-97.23306
Arab,AL,34.323715,-86.49278
Arabi,GA,31.836577,-83.72045
Arabi,LA,29.958802,-89.99902
Aragon,GA,34.065792,-85.07227
Aragon,NM,33.871414,-108.57547
Aransas Pass,TX,27.914109,-97.1713985
Arapaho,OK,35.591351,-99.00873
Arapahoe,CO,38.834807,-102.1746
Arapahoe,NC,35.000658,-76.812970000000007
Arapahoe,NE,40.318156,-99.89562
Arapahoe,WY,42.981091,-108.60194
Ararat,NC,36.390363,-80.58746
Ararat,VA,36.618824,-80.53102
Arbela,MO,40.497304,-91.9947
Arboles,CO,37.039131,-107.42271
Arbon,ID,42.514471,-112.54626
Arbovale,WV,38.462522,-79.80308
Arbuckle,CA,38.97159,-122.02725
Arbyrd,MO,36.048279,-90.23343
Arcade,NY,42.582693,-78.40069
Arcadia,CA,33.9585505,-118.169026
Arcadia,FL,27.19905066666667,-81.84396633333333
Arcadia,IA,42.09809,-95.02441
Arcadia,IN,40.17449,-86.01736
Arcadia,KS,37.6855275,-94.653795
Arcadia,LA,32.57761,-92.9062
Arcadia,MI,44.494139,-86.21509
Arcadia,MO,37.520078,-90.61694
Arcadia,NE,41.420141,-99.1444
Arcadia,OH,41.117339,-83.52652
Arcadia,OK,35.685368,-97.32739
Arcadia,PA,40.786561,-78.84707
Arcadia,SC,34.957898,-81.99252
Arcadia,WI,44.253423,-91.48885
Arcanum,OH,39.990909,-84.53709
Arcata,CA,40.875723,-124.04503166666667
Arch Cape,OR,45.819042,-123.95827
Archbald,PA,41.493381,-75.54909
Archbold,OH,41.529231,-84.30866
Archer,FL,29.517277,-82.54518
Archer,IA,43.091483,-95.73297
Archer,NE,41.172932,-98.12755
Archer City,TX,33.574426,-98.63462
Archibald,LA,32.350427,-91.7722
Archie,MO,38.493639,-94.35764
Arco,ID,43.65183,-113.31639
Arco,MN,44.398668,-96.17095
Arcola,IL,39.676634,-88.30284
Arcola,IN,41.103797,-85.292474
Arcola,MO,37.557203,-93.86589
Arcola,MS,33.260748,-90.85022
Arcola,PA,40.152871,-75.456719
Arcola,VA,38.968321,-77.533263
Arctic Village,AK,68.121828,-145.52768
Ardara,PA,40.358962,-79.73879
Arden,NC,35.459869,-82.54142
Arden,NY,41.386195,-74.125718
Ardenvoir,WA,47.737028,-120.37126
Ardmore,AL,34.972309,-86.81352
Ardmore,OK,34.220502,-97.1805396
Ardmore,PA,40.000861,-75.29694
Ardmore,TN,35.043961,-86.84324
Ardoch,ND,48.204374,-97.30774
Ardsley,NY,41.011324,-73.84152
Ardsley On Hudson,NY,41.024855,-73.87513
Arecibo,PR,18.445833333333333,-66.70200933333334
Aredale,IA,42.834044,-93.0135
Arena,WI,43.150122,-89.92545
Arenas Valley,NM,32.781205,-108.15795
Arendtsville,PA,39.923644,-77.300085
Arenzville,IL,39.883346,-90.39332
Argenta,IL,39.984292,-88.81584
Argillite,KY,38.456608,-82.82615
Argonia,KS,37.270346,-97.76478
Argonne,WI,45.69606,-88.81274
Argos,IN,41.224036,-86.24521
Argusville,ND,47.057098,-96.95043
Argyle,FL,30.716494,-86.03889
Argyle,GA,31.071563,-82.65232
Argyle,IA,40.542869,-91.57544
Argyle,MI,43.558856,-82.945483
Argyle,MN,48.342579,-96.79448
Argyle,MO,38.287405,-92.02352
Argyle,NY,43.237585499999994,-73.46145949999999
Argyle,TX,33.105309,-97.16294
Argyle,WI,42.698173,-89.85736
Ariel,WA,46.001752,-122.45624
Arimo,ID,42.539952,-112.23971
Arion,IA,41.952624,-95.45818
Aripeka,FL,28.429478,-82.66315
Arispe,IA,40.931394,-94.219334
Aristes,PA,40.818731,-76.33997
Ariton,AL,31.589226,-85.69097
Arivaca,AZ,31.579152,-111.33413
Arizona City,AZ,32.749664,-111.68022
Arjay,KY,36.836208,-83.63388
Ark,VA,37.432335,-76.601616
Arkabutla,MS,34.686272,-90.106756
Arkadelphia,AR,34.074269666666666,-93.14488733333334
Arkansas City,AR,33.608935,-91.20577
Arkansas City,KS,37.067387,-97.02831
Arkansaw,WI,44.62411,-92.07828
Arkdale,WI,44.061018,-89.90838
Arkoma,OK,35.347792,-94.44274
Arkport,NY,42.410387,-77.71394
Arkville,NY,42.130111,-74.57574
Arlee,MT,47.169203,-114.05215
Arley,AL,34.059527,-87.18344
Arlington,AL,32.079894,-87.57551
Arlington,AZ,33.274422,-112.78934
Arlington,CO,38.414313,-103.37824
Arlington,GA,31.4189225,-84.700125
Arlington,IA,42.752057,-91.67149
Arlington,IL,41.435197,-89.23432
Arlington,IN,39.649096,-85.60213
Arlington,KS,37.876541,-98.18757
Arlington,KY,36.796741,-88.997
Arlington,MA,42.41797866666667,-71.16701433333334
Arlington,MN,44.613278,-94.10728
Arlington,NE,41.47502,-96.34446
Arlington,OH,40.892253,-83.64338
Arlington,OR,45.57852,-120.17301
Arlington,SD,44.377534,-97.13878
Arlington,TN,35.272386,-89.71198
Arlington,TX,32.72377110526316,-97.17981410526316
Arlington,VA,38.87518503125,-77.099356875
Arlington,VT,43.106492,-73.17405
Arlington,WA,48.203856,-122.05288
Arlington,WI,43.321005,-89.36681
Arlington Heights,IL,41.99656133333333,-87.88306333333334
Arlington Heights,MA,42.446396,-71.459405
Arma,KS,37.547763,-94.70622
Armada,MI,42.842554,-82.91471
Armagh,PA,40.460191,-79.04608
Armbrust,PA,40.360223,-79.439801
Armington,IL,40.341123,-89.32028
Arminto,WY,42.966192,-106.807047
Armona,CA,36.311439,-119.70823
Armonk,NY,41.129908,-73.70352
Armorel,AR,35.852046,-89.972762
Armour,SD,43.302262,-98.35489
Armstrong,IA,43.398596,-94.47223
Armstrong,IL,40.27363,-87.88919
Armstrong,MO,39.29161,-92.70579
Armstrong,TX,26.870238,-97.77433
Armstrong Creek,WI,45.655708,-88.48292
Armuchee,GA,34.448075,-85.15313
Arnaudville,LA,30.411741,-91.91702
Arnegard,ND,47.73943,-103.46564
Arnett,OK,36.122573,-99.712
Arnett,WV,37.832443,-81.42991
Arnold,CA,38.282255,-120.28875
Arnold,KS,38.674455,-100.05532
Arnold,MD,39.049377,-76.49892
Arnold,MI,46.604141,-87.614805
Arnold,MO,38.42727,-90.38515
Arnold,NE,41.398865,-100.22265
Arnold AFB,TN,35.497637,-86.07482
Arnolds Park,IA,43.364496,-95.12861
Arnoldsburg,WV,38.806907,-81.12827
Arnoldsville,GA,33.863663,-83.24825
Arnot,PA,41.664117,-77.14153
Arock,OR,42.915641,-117.497988
Aroda,VA,38.312548,-78.23622
Aroma Park,IL,41.078981,-87.80536
Aromas,CA,36.885056,-121.63082
Arona,PA,40.26974,-79.66042
Arp,TX,32.254414,-95.06517
Arpin,WI,44.536298,-90.04317
Arrey,NM,32.807462,-107.32655
Arriba,CO,39.317411,-103.24869
Arrington,TN,35.856372,-86.66189
Arrington,VA,37.69474,-78.93251
Arrow Rock,MO,39.070941,-92.94664
Arrowsmith,IL,40.434885,-88.62237
Arroyo,PR,17.978529,-66.05848950000001
Arroyo Grande,CA,35.233371500000004,-120.5032525
Arroyo Hondo,NM,36.534541,-105.67244
Arroyo Seco,NM,36.546104,-105.50586
Art,TX,30.720372,-99.100089
Artemas,PA,39.742192,-78.42113
Artemus,KY,36.825088,-83.8385
Artesia,CA,33.8269045,-118.189641
Artesia,MS,33.415448,-88.64745
Artesia,NM,32.774519,-104.3544715
Artesia Wells,TX,28.265415,-99.2821
Artesian,SD,44.046328,-98.00076
Arthur,IA,42.345965,-95.35615
Arthur,IL,39.704391,-88.45985
Arthur,ND,47.10167,-97.2147
Arthur,NE,41.569138,-101.68816
Arthur,TN,36.566257,-83.636479
Arthur City,TX,33.86751,-95.60594
Arthurdale,WV,39.497676,-79.82003
Artie,WV,37.933384,-81.36076
Artois,CA,39.633265,-122.21009
Arvada,CO,39.73649242857143,-105.14826857142857
Arvada,WY,44.681337,-106.08209
Arverne,NY,40.592939,-73.79568
Arvilla,ND,47.930777,-97.49066
Arvin,CA,35.161923,-118.84655
Arvonia,VA,37.673369,-78.38899
Ary,KY,37.373384,-83.15186
Asbury,MO,37.292467,-94.5856
Asbury,NJ,40.661172,-75.0321
Asbury,WV,37.841919,-80.55325
Asbury Park,NJ,40.232713,-74.03143
Ascutney,VT,43.410672,-72.429777
Ash,NC,34.07367,-78.48214
Ash Flat,AR,36.24564,-91.63703
Ash Fork,AZ,35.178163,-112.56465
Ash Grove,MO,37.270684,-93.59815
Ashaway,RI,41.430068,-71.78101
Ashburn,GA,31.709742,-83.66519
Ashburn,MO,39.549602,-91.18155
Ashburn,VA,39.0637084,-77.5898144
Ashburnham,MA,42.658768,-71.93287
Ashby,MA,42.672005,-71.8137
Ashby,MN,46.080287,-95.80539
Ashby,NE,41.861313,-101.98548
Ashcamp,KY,37.254188,-82.47961
Ashdown,AR,33.675597,-94.13465
Asheboro,NC,35.71346033333333,-79.793969
Asher,KY,37.046365,-83.42003
Asher,OK,35.012407,-96.91873
Asherton,TX,28.442081,-99.76064
Asheville,NC,35.58841030769231,-82.54798207692308
Ashfield,MA,42.521131,-72.81116
Ashfield,PA,40.784095,-75.708281
Ashford,AL,31.178688,-85.2429
Ashford,CT,41.895108,-72.17674
Ashford,WA,46.75523,-122.01544
Ashford,WV,38.179811,-81.72566
Ashippun,WI,43.211067,-88.51649
Ashkum,IL,40.883641,-87.9667
Ashland,AL,33.243964,-85.84503
Ashland,IL,39.891861,-90.03125
Ashland,KS,37.196075,-99.77662
Ashland,KY,38.413514250000006,-82.6820085
Ashland,LA,32.129489,-93.08273
Ashland,MA,42.257956,-71.45886
Ashland,ME,46.6212635,-68.4190855
Ashland,MO,38.784123,-92.24395
Ashland,MS,34.839417,-89.15818
Ashland,MT,45.7521365,-106.66184
Ashland,NE,41.068476,-96.38189
Ashland,NH,43.705061,-71.62778
Ashland,NY,42.321453,-74.33926
Ashland,OH,40.867016,-82.31514
Ashland,OR,42.169751,-122.61772
Ashland,PA,40.763568,-76.34824
Ashland,VA,37.754254,-77.47465
Ashland,WI,46.577191,-90.89707
Ashland City,TN,36.299293,-87.06949
Ashley,IL,38.319427,-89.19145
Ashley,IN,41.523914,-85.06155
Ashley,MI,43.179346,-84.50765
Ashley,ND,46.052308,-99.27476
Ashley,OH,40.40994,-82.96124
Ashley Falls,MA,42.057496,-73.32177
Ashmore,IL,39.529566,-88.03349
Ashtabula,OH,41.800679,-80.8735465
Ashton,IA,43.306169,-95.7969
Ashton,ID,44.060947,-111.40548
Ashton,IL,41.865034,-89.21536
Ashton,MD,39.14827,-76.99859
Ashton,NE,41.251967,-98.78701
Ashton,SD,45.008745,-98.52375
Ashton,WV,38.613255,-82.12468
Ashuelot,NH,42.791069,-72.4352
Ashville,AL,33.825516,-86.24231
Ashville,NY,42.098227,-79.40865
Ashville,OH,39.720751,-82.94842
Ashville,PA,40.554187,-78.5406
Ashwood,OR,44.738812,-120.75257
Askov,MN,46.22572,-92.76706
Asotin,WA,46.230508,-117.12916
Aspen,CO,39.210136500000004,-106.850937
Aspermont,TX,33.151713,-100.25449
Aspers,PA,39.969711,-77.218
Aspinwall,IA,41.911924,-95.135602
Assaria,KS,38.674468,-97.59811
Assawoman,VA,37.870022,-75.53554
Assonet,MA,41.792192,-71.06446
Assumption,IL,39.530502,-89.03829
Astatula,FL,28.713181499999997,-81.7341545
Aston,PA,39.864761,-75.4326
Astor,FL,29.174417,-81.56319
Astoria,IL,40.234249,-90.32941
Astoria,NY,40.767738,-73.91879
Astoria,OR,46.155007,-123.7417
Astoria,SD,44.551141,-96.51511
Atalissa,IA,41.578393,-91.15931
Atascadero,CA,35.451577,-120.7227465
Atascosa,TX,29.288108,-98.72878
Atchison,KS,39.553786,-95.13472
Atco,NJ,39.769357,-74.87264
Atglen,PA,39.9451,-75.97024
Athelstane,WI,45.428789,-88.25278
Athena,OR,45.81667,-118.4966
Athens,AL,34.80681975,-87.00417225
Athens,GA,33.95374808333333,-83.38985975
Athens,IL,39.982768,-89.68326
Athens,IN,41.040988,-86.206925
Athens,LA,32.642811,-93.01709
Athens,ME,44.949136,-69.64968
Athens,MI,42.089314,-85.23333
Athens,NY,42.279649,-73.81701
Athens,OH,39.322847,-82.09728
Athens,PA,41.949723,-76.50508
Athens,TN,35.441377,-84.6306865
Athens,TX,32.184027,-95.84625
Athens,WI,45.040345,-90.01829
Athens,WV,37.448532,-81.0032
Atherton,CA,37.458615,-122.20009
Athol,ID,47.943718,-116.66605
Athol,KS,39.761524,-98.92213
Athol,KY,37.515013,-83.26432
Athol,MA,42.579931,-72.20836
Athol,NY,43.484741,-73.89151
Athol Springs,NY,42.768413,-78.887094
Atka,AK,52.227555,-174.19628
Atkins,AR,35.261843,-92.90795
Atkins,IA,41.993799,-91.86755
Atkins,VA,36.870607,-81.40497
Atkinson,IL,41.409646,-90.01821
Atkinson,NC,34.524003,-78.18584
Atkinson,NE,42.573338,-98.94136
Atkinson,NH,42.836245,-71.16246
Atlanta,GA,33.82671603539823,-84.40374023893806
Atlanta,ID,43.801588,-115.13085
Atlanta,IL,40.256893,-89.25013
Atlanta,IN,40.211166,-86.02304
Atlanta,KS,37.454925,-96.83152
Atlanta,LA,31.755314,-92.75474
Atlanta,MI,45.016358,-84.14518
Atlanta,MO,39.911723,-92.46408
Atlanta,NE,40.370382,-99.47144
Atlanta,NY,42.560553,-77.47257
Atlanta,TX,33.118611,-94.1773
Atlantic,IA,41.410484,-95.00852
Atlantic,NC,34.887266,-76.33033
Atlantic,PA,41.518256,-80.2834
Atlantic,VA,37.892445,-75.51107
Atlantic Beach,FL,30.343407,-81.40949
Atlantic Beach,NC,34.698274,-76.78706
Atlantic Beach,NY,40.589538,-73.72915
Atlantic City,NJ,39.46112733333334,-74.552048
Atlantic Highlands,NJ,40.407958,-74.03483
Atlantic Mine,MI,47.101109,-88.71833
Atlas,MI,42.940019,-83.536923
Atlasburg,PA,40.341487,-80.38408
Atmore,AL,31.078195666666666,-87.38212766666666
Atoka,OK,34.3831265,-96.0762435
Atoka,TN,35.422035,-89.80806
Atomic City,ID,43.442618,-112.81316
Atqasuk,AK,70.477663,-157.41805
Attalla,AL,34.043263,-86.08904
Attapulgus,GA,30.741616999999998,-84.476145
Attica,IN,40.294316,-87.21957
Attica,KS,37.233697,-98.24779
Attica,MI,43.053648,-83.16651
Attica,NY,42.844962,-78.27803
Attica,OH,41.069216,-82.87708
Attleboro,MA,41.928099,-71.31456
Attleboro Falls,MA,41.967949,-71.31024
Atwater,CA,37.3592325,-120.588117
Atwater,IL,39.346468,-89.73278
Atwater,MN,45.128657,-94.79069
Atwater,OH,41.020057,-81.20037
Atwood,CA,33.640302,-117.769442
Atwood,CO,40.53158,-103.26151
Atwood,IL,39.809929,-88.45309
Atwood,IN,41.259773,-85.97379
Atwood,KS,39.810204,-101.1109
Atwood,OK,34.949547,-96.33356
Atwood,TN,35.98269,-88.66966
Au Gres,MI,44.06434,-83.65821
Au Sable Forks,NY,44.466008,-73.73441
Au Train,MI,46.436663,-86.88541
Auberry,CA,37.077273,-119.42982
Aubrey,AR,34.719877,-90.89796
Aubrey,TX,33.274761,-96.99457
Auburn,AL,32.58162433333333,-85.453911
Auburn,CA,38.997576333333335,-120.90238733333334
Auburn,GA,34.022974,-83.83416
Auburn,IA,42.279474,-94.88642
Auburn,IL,39.588902,-89.75177
Auburn,IN,41.352638,-85.04792
Auburn,KS,38.918102,-95.84417
Auburn,KY,36.881837,-86.71983
Auburn,MA,42.20361,-71.83843
Auburn,ME,44.16106366666667,-70.24013333333333
Auburn,MI,43.617796,-84.07918
Auburn,NE,40.376356,-95.844220000000007
Auburn,NH,43.000345,-71.35141
Auburn,NY,43.08300033333333,-76.52598466666667
Auburn,PA,40.594185,-76.13162
Auburn,WA,47.33436975,-122.112192
Auburn,WV,39.095644,-80.86182
Auburn,WY,42.801664,-111.0048
Auburn Hills,MI,42.660610000000005,-83.316005
Auburn University,AL,32.602434,-85.4858
Auburndale,FL,28.068865,-81.80267
Auburndale,MA,42.3459895,-71.2452035
Auburndale,WI,44.662975,-89.9943
Auburntown,TN,35.951494,-86.09259
Audubon,IA,41.741295,-94.92781
Audubon,MN,46.863375,-95.99585
Audubon,NJ,39.892213,-75.07212
Audubon,PA,40.211896,-75.35586
Augusta,AR,35.251768,-91.35603
Augusta,GA,33.4206345,-82.084916625
Augusta,IL,40.223837,-90.93288
Augusta,KS,37.68066,-96.98153
Augusta,KY,38.76189,-83.99683
Augusta,ME,44.3804534,-69.7674396
Augusta,MI,42.347289,-85.35242
Augusta,MO,38.590155,-90.89093
Augusta,MT,47.503261,-112.48018
Augusta,NJ,41.139545,-74.6993
Augusta,OH,40.686028,-81.02187
Augusta,WI,44.699923,-91.12509
Augusta,WV,39.285323,-78.59401
Augusta Springs,VA,38.091705,-79.322363
Auke Bay,AK,58.449413,-134.700348
Aulander,NC,36.223682,-77.10397
Ault,CO,40.61798,-104.66762
Aultman,PA,40.56265,-79.25965
Aumsville,OR,44.838001,-122.8593
Aurelia,IA,42.710831,-95.43137
Auriesville,NY,42.910206,-74.423606
Aurora,CO,39.71124715789474,-104.67132821052631
Aurora,IA,42.616399,-91.73262
Aurora,IL,41.812686222222226,-88.2713
Aurora,IN,39.060204,-84.93094
Aurora,KS,39.433975,-97.54588
Aurora,ME,44.87332,-68.23311
Aurora,MN,47.45225,-92.24109
Aurora,MO,36.918018000000004,-93.71063
Aurora,NC,35.308035,-76.79019
Aurora,NE,40.83605,-98.00493
Aurora,NY,42.758088,-76.66998
Aurora,OH,41.320612,-81.36352
Aurora,OR,45.234609,-122.79749
Aurora,SD,44.287058,-96.67784
Aurora,UT,38.917381,-111.92835
Aurora,WV,39.327576,-79.54714
Austell,GA,33.8127585,-84.61607000000001
Austerlitz,NY,42.323565,-73.45257
Austin,AR,34.998573,-91.98417
Austin,CO,38.79053,-107.97404
Austin,IN,38.749542,-85.80264
Austin,KY,36.820727,-86.00112
Austin,MN,43.671988,-92.97908
Austin,NV,39.748753,-117.01152
Austin,PA,41.613244,-78.07011
Austin,TX,30.319932741176473,-97.7569392117647
Austinburg,OH,41.758952,-80.86289
Austinville,IA,42.58243,-92.95988
Austinville,VA,36.837699,-80.85731
Austwell,TX,28.390776,-96.84723
Autaugaville,AL,32.439967,-86.68801
Auto,WV,37.975595,-80.426874
Autryville,NC,35.020272,-78.614
Auxier,KY,37.73696,-82.74012
Auxvasse,MO,39.0159,-91.8983
Ava,IL,37.871546,-89.50721
Ava,MO,36.921199,-92.66205
Ava,NY,43.368235,-75.4688
Ava,OH,39.827556,-81.554854
Avalon,CA,33.368642,-118.40835
Avalon,MS,33.65497,-90.053958
Avalon,NJ,39.092928,-74.72688
Avalon,TX,32.221421,-96.7832
Avalon,WI,42.642661,-88.82547
Avant,OK,36.487394,-96.06384
Avawam,KY,37.22539,-83.273609
Avella,PA,40.264217,-80.44199
Avenal,CA,35.930766,-120.10057
Avenel,NJ,40.578996,-74.27987
Avenue,MD,38.268558,-76.75084
Avera,GA,33.163467,-82.52017
Averill,VT,44.680771,-71.719436
Averill Park,NY,42.62742,-73.53494
Avery,CA,38.208553,-120.34876
Avery,ID,47.173432,-115.80199
Avery,TX,33.563837,-94.78066
Avery Island,LA,29.907136,-91.90578
Avila Beach,CA,35.18554,-120.72583
Avilla,IN,41.353742,-85.24367
Avilla,MO,37.195692,-94.12946
Avinger,TX,32.854406,-94.55859
Avis,PA,41.186038,-77.31604
Aviston,IL,38.607817,-89.60516
Avoca,AR,36.40137,-94.07106
Avoca,IA,41.48079,-95.33881
Avoca,IN,38.912898,-86.55097
Avoca,MI,43.062285,-82.69327
Avoca,MN,43.971169,-95.6128
Avoca,NE,40.789284,-96.13068
Avoca,NY,42.419988,-77.43392
Avoca,TX,32.882154,-99.69298
Avoca,WI,43.15498,-90.28594
Avon,CO,39.63298,-106.51534
Avon,CT,41.789698,-72.86431
Avon,IL,40.661165,-90.43908
Avon,IN,39.764436,-86.39699
Avon,MA,42.121932,-71.04522
Avon,MN,45.624705,-94.44973
Avon,MS,33.229713,-91.04781
Avon,MT,46.650216,-112.59075
Avon,NC,35.354252,-75.50417
Avon,NY,42.899233,-77.73372
Avon,OH,41.450538,-82.02167
Avon,SD,43.006529,-98.04587
Avon By The Sea,NJ,40.191809,-74.01688
Avon Lake,OH,41.501595,-82.0063
Avon Park,FL,27.4699765,-81.381096
Avondale,AZ,33.4622205,-112.307005
Avondale,CO,38.089719,-104.37807
Avondale,PA,39.825643,-75.77244
Avondale,WV,37.399793,-81.78312
Avondale Estates,GA,33.772122,-84.26491
Avonmore,PA,40.528929,-79.48116
Awendaw,SC,32.97251,-79.6607
Axis,AL,30.930065,-88.00103
Axson,GA,31.297883,-82.71029
Axtell,KS,39.877691,-96.26985
Axtell,NE,40.493457,-99.11348
Axtell,TX,31.661554,-96.95451
Axtell,UT,39.050838,-111.84775
Axton,VA,36.677075,-79.70604
Ayden,NC,35.463012,-77.4161
Aydlett,NC,36.314447,-75.89888
Ayer,MA,42.549821,-71.59136
Aylett,VA,37.790757,-77.17553
Aynor,SC,33.985128,-79.14985
Ayr,ND,47.020312,-97.45571
Ayr,NE,40.431821,-98.43946
Ayrshire,IA,43.023296,-94.85188
Azalea,OR,42.790958,-123.14894
Azalia,MI,42.008164,-83.664277
Azle,TX,32.9007045,-97.556036
Aztec,NM,36.837421,-107.96667
Azusa,CA,34.128907,-117.90309
Babb,MT,48.871429,-113.43734
Babbitt,MN,47.688083,-91.91856
Babcock,WI,44.283542,-90.12791
Babson Park,FL,27.826864,-81.53291
Babson Park,MA,42.1769905,-71.137362
Babylon,NY,40.687649,-73.32549
Backus,MN,46.823666,-94.50471
Bacliff,TX,29.504389,-94.98779
Baconton,GA,31.3709,-84.12921
Bacova,VA,38.054111,-79.84575
Bad Axe,MI,43.803691,-83.00181
Baden,PA,40.641066,-80.20599
Badger,CA,36.678073,-118.9601
Badger,IA,42.624944,-94.13904
Badger,MN,48.795471,-96.01816
Badger,SD,44.484691,-97.20668
Badin,NC,35.40846,-80.11171
Bagdad,AZ,34.56595566666667,-113.15575866666667
Bagdad,FL,30.598564,-87.031496
Bagdad,KY,38.279797,-85.03498
Baggs,WY,41.347337,-107.71062
Bagley,IA,41.853498,-94.43912
Bagley,MN,47.436583,-95.41337
Bagley,WI,42.922835,-91.09378
Bagwell,TX,33.815996,-95.14402
Bahama,NC,36.158344,-78.87419
Bailey,CO,39.460306,-105.476
Bailey,MI,43.271422,-85.84023
Bailey,MS,32.535472,-88.72639
Bailey,NC,35.797988,-78.10641
Bailey,TX,33.43515,-96.16671
Bailey Island,ME,43.730791,-69.99448
Baileys Harbor,WI,45.059668,-87.13196
Baileyton,AL,34.29254,-86.63505
Baileyville,IL,42.199457,-89.59662
Baileyville,KS,39.891751,-96.17343
Baileyville,ME,45.116525,-67.42484
Bainbridge,GA,30.8372776,-84.5799118
Bainbridge,IN,39.761986,-86.80492
Bainbridge,NY,42.292692,-75.47528
Bainbridge,OH,39.228796,-83.28641
Bainbridge,PA,40.095995,-76.66707
Bainbridge Island,WA,47.65526,-122.53508
Bainville,MT,48.1154,-104.19036
Baird,TX,32.333638,-99.35055
Bairdford,PA,40.630894,-79.88057
Bairoil,WY,42.180259,-107.73911
Baisden,WV,37.55612,-81.92315
Bajadero,PR,18.426748,-66.67669
Baker,CA,35.27295,-116.06504
